E01000741,vehicle-crime
E01000741,anti-social-behaviour
E01000741,anti-social-behaviour
E01000741,anti-social-behaviour
E01000741,anti-social-behaviour
E01000741,anti-social-behaviour
E01000741,anti-social-behaviour
E01000741,anti-social-behaviour
E01000741,anti-social-behaviour
E01000741,drugs
E01000741,other-theft
E01000741,vehicle-crime
E01000741,violent-crime
E01000741,violent-crime
E01000741,violent-crime
E01000741,anti-social-behaviour
E01000741,drugs
E01000741,other-theft
E01000741,shoplifting
E01000741,vehicle-crime
E01000741,violent-crime
E01000741,violent-crime
E01000742,violent-crime
E01000742,anti-social-behaviour
E01000742,anti-social-behaviour
E01000742,anti-social-behaviour
E01000742,burglary
E01000742,burglary
E01000742,burglary
E01000742,burglary
E01000742,burglary
E01000742,drugs
E01000742,other-theft
E01000742,vehicle-crime
E01000742,violent-crime
E01000742,other-crime
E01000743,anti-social-behaviour
E01000743,anti-social-behaviour
E01000743,anti-social-behaviour
E01000743,anti-social-behaviour
E01000743,burglary
E01000743,burglary
E01000743,criminal-damage-arson
E01000743,drugs
E01000743,drugs
E01000743,other-theft
E01000743,shoplifting
E01000743,violent-crime
E01000743,violent-crime
E01000743,other-crime
E01000744,anti-social-behaviour
E01000744,anti-social-behaviour
E01000744,anti-social-behaviour
E01000744,burglary
E01000744,burglary
E01000744,burglary
E01000744,criminal-damage-arson
E01000744,criminal-damage-arson
E01000744,criminal-damage-arson
E01000744,criminal-damage-arson
E01000744,criminal-damage-arson
E01000744,other-theft
E01000744,vehicle-crime
E01000744,vehicle-crime
E01000744,violent-crime
E01000744,violent-crime
E01000744,other-crime
E01000744,other-crime
E01000745,anti-social-behaviour
E01000745,anti-social-behaviour
E01000745,anti-social-behaviour
E01000745,burglary
E01000745,burglary
E01000745,drugs
E01000745,other-theft
E01000745,robbery
E01000745,robbery
E01000745,vehicle-crime
E01000745,vehicle-crime
E01000745,vehicle-crime
E01000745,violent-crime
E01000746,burglary
E01000746,other-theft
E01000746,vehicle-crime
E01000746,anti-social-behaviour
E01000746,burglary
E01000746,other-theft
E01000746,vehicle-crime
E01000774,anti-social-behaviour
E01000774,theft-from-the-person
E01000774,violent-crime
E01000778,anti-social-behaviour
E01000778,anti-social-behaviour
E01000778,burglary
E01000778,violent-crime
E01000778,anti-social-behaviour
E01000778,anti-social-behaviour
E01000778,burglary
E01000778,criminal-damage-arson
E01000778,violent-crime
E01000778,violent-crime
E01000796,anti-social-behaviour
E01000796,anti-social-behaviour
E01000796,bicycle-theft
E01000796,burglary
E01000796,criminal-damage-arson
E01000796,criminal-damage-arson
E01000796,drugs
E01000796,other-theft
E01000796,robbery
E01000796,violent-crime
E01000796,violent-crime
E01000796,violent-crime
E01000796,violent-crime
E01000796,violent-crime
E01000797,anti-social-behaviour
E01000797,vehicle-crime
E01000798,theft-from-the-person
E01000798,violent-crime
E01000798,violent-crime
E01000798,anti-social-behaviour
E01000798,anti-social-behaviour
E01000798,criminal-damage-arson
E01000798,other-theft
E01000798,violent-crime
E01000798,violent-crime
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,anti-social-behaviour
E01000799,burglary
E01000799,burglary
E01000799,criminal-damage-arson
E01000799,criminal-damage-arson
E01000799,criminal-damage-arson
E01000799,criminal-damage-arson
E01000799,criminal-damage-arson
E01000799,criminal-damage-arson
E01000799,drugs
E01000799,drugs
E01000799,drugs
E01000799,other-theft
E01000799,other-theft
E01000799,other-theft
E01000799,other-theft
E01000799,other-theft
E01000799,other-theft
E01000799,other-theft
E01000799,possession-of-weapons
E01000799,public-order
E01000799,robbery
E01000799,shoplifting
E01000799,shoplifting
E01000799,shoplifting
E01000799,shoplifting
E01000799,vehicle-crime
E01000799,violent-crime
E01000799,violent-crime
E01000799,violent-crime
E01000799,violent-crime
E01000799,violent-crime
E01000799,other-crime
E01000799,criminal-damage-arson
E01000799,public-order
E01000799,vehicle-crime
E01000800,anti-social-behaviour
E01000800,anti-social-behaviour
E01000800,anti-social-behaviour
E01000800,anti-social-behaviour
E01000800,burglary
E01000800,burglary
E01000800,burglary
E01000800,drugs
E01000800,drugs
E01000800,drugs
E01000800,drugs
E01000800,other-theft
E01000800,possession-of-weapons
E01000800,robbery
E01000800,vehicle-crime
E01000800,vehicle-crime
E01000800,vehicle-crime
E01000800,violent-crime
E01000800,violent-crime
E01000800,anti-social-behaviour
E01000800,anti-social-behaviour
E01000800,robbery
E01000800,violent-crime
E01000801,anti-social-behaviour
E01000801,criminal-damage-arson
E01000801,other-theft
E01000801,shoplifting
E01000801,violent-crime
E01000801,violent-crime
E01000801,anti-social-behaviour
E01000801,criminal-damage-arson
E01000801,violent-crime
E01000801,violent-crime
E01000801,violent-crime
E01000802,anti-social-behaviour
E01000802,anti-social-behaviour
E01000802,anti-social-behaviour
E01000802,anti-social-behaviour
E01000802,burglary
E01000802,drugs
E01000802,robbery
E01000802,theft-from-the-person
E01000802,violent-crime
E01000803,anti-social-behaviour
E01000803,anti-social-behaviour
E01000803,bicycle-theft
E01000803,burglary
E01000803,criminal-damage-arson
E01000803,drugs
E01000803,other-theft
E01000803,public-order
E01000803,violent-crime
E01000803,violent-crime
E01000804,burglary
E01000804,burglary
E01000804,burglary
E01000804,burglary
E01000804,burglary
E01000804,burglary
E01000804,violent-crime
E01000804,violent-crime
E01000804,violent-crime
E01000804,violent-crime
E01000804,violent-crime
E01000804,violent-crime
E01000805,anti-social-behaviour
E01000805,anti-social-behaviour
E01000805,anti-social-behaviour
E01000805,anti-social-behaviour
E01000805,anti-social-behaviour
E01000805,burglary
E01000805,burglary
E01000805,drugs
E01000805,violent-crime
E01000806,anti-social-behaviour
E01000806,criminal-damage-arson
E01000806,violent-crime
E01000806,burglary
E01000806,burglary
E01000806,burglary
E01000806,burglary
E01000806,drugs
E01000806,shoplifting
E01000806,vehicle-crime
E01000806,violent-crime
E01000806,violent-crime
E01000806,anti-social-behaviour
E01000806,burglary
E01000806,violent-crime
E01000806,violent-crime
E01000806,violent-crime
E01000806,violent-crime
E01000806,violent-crime
E01000919,anti-social-behaviour
E01000919,anti-social-behaviour
E01000919,anti-social-behaviour
E01000919,anti-social-behaviour
E01000919,anti-social-behaviour
E01000919,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,bicycle-theft
E01000975,bicycle-theft
E01000975,other-theft
E01000975,public-order
E01000975,public-order
E01000975,public-order
E01000975,theft-from-the-person
E01000975,theft-from-the-person
E01000975,theft-from-the-person
E01000975,theft-from-the-person
E01000975,theft-from-the-person
E01000975,theft-from-the-person
E01000975,violent-crime
E01000975,violent-crime
E01000975,violent-crime
E01000975,violent-crime
E01000975,violent-crime
E01000975,violent-crime
E01000975,other-crime
E01000975,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,anti-social-behaviour
E01000975,burglary
E01000975,criminal-damage-arson
E01000975,drugs
E01000976,anti-social-behaviour
E01000976,anti-social-behaviour
E01000976,anti-social-behaviour
E01000976,anti-social-behaviour
E01000976,anti-social-behaviour
E01000976,anti-social-behaviour
E01000976,anti-social-behaviour
E01000976,burglary
E01000976,burglary
E01000976,burglary
E01000976,drugs
E01000976,public-order
E01000976,theft-from-the-person
E01000976,violent-crime
E01000976,violent-crime
E01000977,anti-social-behaviour
E01000977,anti-social-behaviour
E01000977,burglary
E01000977,burglary
E01000977,burglary
E01000977,burglary
E01000977,burglary
E01000977,drugs
E01000977,robbery
E01000977,violent-crime
E01000977,anti-social-behaviour
E01000977,anti-social-behaviour
E01000977,violent-crime
E01000978,anti-social-behaviour
E01000978,anti-social-behaviour
E01000978,burglary
E01000978,burglary
E01000978,burglary
E01000978,burglary
E01000978,burglary
E01000978,burglary
E01000978,burglary
E01000978,other-theft
E01000979,anti-social-behaviour
E01000979,anti-social-behaviour
E01000979,burglary
E01000979,burglary
E01000979,burglary
E01000979,criminal-damage-arson
E01000979,other-theft
E01000979,other-theft
E01000979,other-theft
E01000979,robbery
E01000979,vehicle-crime
E01000979,violent-crime
E01000979,violent-crime
E01000980,anti-social-behaviour
E01000980,anti-social-behaviour
E01000980,anti-social-behaviour
E01000980,drugs
E01000980,vehicle-crime
E01000980,vehicle-crime
E01000980,vehicle-crime
E01000980,violent-crime
E01000980,violent-crime
E01000981,anti-social-behaviour
E01000981,anti-social-behaviour
E01000981,anti-social-behaviour
E01000981,criminal-damage-arson
E01000981,other-theft
E01000981,robbery
E01000981,vehicle-crime
E01000982,anti-social-behaviour
E01000982,anti-social-behaviour
E01000982,anti-social-behaviour
E01000982,anti-social-behaviour
E01000982,anti-social-behaviour
E01000982,criminal-damage-arson
E01000982,drugs
E01000982,robbery
E01000982,theft-from-the-person
E01000982,vehicle-crime
E01000982,violent-crime
E01000983,anti-social-behaviour
E01000983,anti-social-behaviour
E01000983,anti-social-behaviour
E01000983,other-theft
E01000983,robbery
E01000983,violent-crime
E01000983,anti-social-behaviour
E01000983,criminal-damage-arson
E01000983,drugs
E01000983,vehicle-crime
E01000984,anti-social-behaviour
E01000984,anti-social-behaviour
E01000984,bicycle-theft
E01000984,burglary
E01000984,criminal-damage-arson
E01000984,criminal-damage-arson
E01000984,drugs
E01000984,drugs
E01000984,drugs
E01000984,public-order
E01000984,vehicle-crime
E01000984,vehicle-crime
E01000984,violent-crime
E01000984,violent-crime
E01000985,anti-social-behaviour
E01000985,anti-social-behaviour
E01000985,burglary
E01000985,burglary
E01000985,drugs
E01000985,drugs
E01000985,drugs
E01000985,other-theft
E01000985,other-theft
E01000985,other-theft
E01000985,other-theft
E01000985,other-theft
E01000985,public-order
E01000985,public-order
E01000986,anti-social-behaviour
E01000986,burglary
E01000986,drugs
E01000986,drugs
E01000986,other-theft
E01000986,shoplifting
E01000986,vehicle-crime
E01000986,violent-crime
E01000987,anti-social-behaviour
E01000987,anti-social-behaviour
E01000987,burglary
E01000987,criminal-damage-arson
E01000987,criminal-damage-arson
E01000987,criminal-damage-arson
E01000987,vehicle-crime
E01000987,violent-crime
E01000989,burglary
E01000989,burglary
E01000989,vehicle-crime
E01000990,vehicle-crime
E01000990,violent-crime
E01000990,other-crime
E01000991,other-theft
E01000992,anti-social-behaviour
E01000992,bicycle-theft
E01000992,other-theft
E01000992,other-theft
E01000992,public-order
E01000992,shoplifting
E01000992,shoplifting
E01000992,vehicle-crime
E01000992,violent-crime
E01000992,violent-crime
E01000992,violent-crime
E01000992,violent-crime
E01000992,drugs
E01000993,anti-social-behaviour
E01000993,shoplifting
E01000993,shoplifting
E01000993,violent-crime
E01000993,violent-crime
E01000993,violent-crime
E01000994,burglary
E01000994,burglary
E01000994,burglary
E01000994,burglary
E01000994,vehicle-crime
E01000994,vehicle-crime
E01000994,violent-crime
E01000994,violent-crime
E01000995,burglary
E01000995,burglary
E01000995,drugs
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,other-theft
E01000995,public-order
E01000995,robbery
E01000995,shoplifting
E01000995,shoplifting
E01000995,theft-from-the-person
E01000995,vehicle-crime
E01000995,vehicle-crime
E01000995,violent-crime
E01000995,violent-crime
E01000995,violent-crime
E01000995,violent-crime
E01000996,vehicle-crime
E01000996,vehicle-crime
E01000997,anti-social-behaviour
E01000997,anti-social-behaviour
E01000997,burglary
E01000997,burglary
E01000997,other-theft
E01000997,other-theft
E01000997,robbery
E01000997,robbery
E01000997,vehicle-crime
E01000997,vehicle-crime
E01000997,violent-crime
E01000997,violent-crime
E01000998,anti-social-behaviour
E01000998,other-theft
E01000998,other-theft
E01000998,other-theft
E01000998,other-theft
E01000998,other-theft
E01000998,theft-from-the-person
E01000998,theft-from-the-person
E01000998,violent-crime
E01000998,violent-crime
E01000998,violent-crime
E01000998,violent-crime
E01000998,violent-crime
E01000999,anti-social-behaviour
E01000999,burglary
E01000999,burglary
E01000999,criminal-damage-arson
E01000999,criminal-damage-arson
E01000999,other-theft
E01000999,other-theft
E01000999,violent-crime
E01000999,violent-crime
E01000999,violent-crime
E01000999,violent-crime
E01000999,violent-crime
E01001000,anti-social-behaviour
E01001000,anti-social-behaviour
E01001000,burglary
E01001000,burglary
E01001000,drugs
E01001000,other-theft
E01001000,robbery
E01001000,robbery
E01001000,violent-crime
E01001001,anti-social-behaviour
E01001001,burglary
E01001001,robbery
E01001001,vehicle-crime
E01001002,anti-social-behaviour
E01001002,anti-social-behaviour
E01001002,anti-social-behaviour
E01001002,anti-social-behaviour
E01001002,burglary
E01001002,criminal-damage-arson
E01001002,criminal-damage-arson
E01001002,criminal-damage-arson
E01001002,criminal-damage-arson
E01001002,other-theft
E01001002,violent-crime
E01001003,burglary
E01001003,anti-social-behaviour
E01001003,anti-social-behaviour
E01001003,anti-social-behaviour
E01001003,burglary
E01001003,criminal-damage-arson
E01001003,criminal-damage-arson
E01001003,other-theft
E01001003,violent-crime
E01001004,anti-social-behaviour
E01001004,anti-social-behaviour
E01001004,anti-social-behaviour
E01001004,burglary
E01001004,burglary
E01001004,burglary
E01001004,burglary
E01001004,burglary
E01001004,criminal-damage-arson
E01001004,other-theft
E01001004,robbery
E01001004,vehicle-crime
E01001004,vehicle-crime
E01001004,vehicle-crime
E01001004,vehicle-crime
E01001004,violent-crime
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,anti-social-behaviour
E01001005,criminal-damage-arson
E01001005,other-theft
E01001005,theft-from-the-person
E01001005,theft-from-the-person
E01001005,violent-crime
E01001005,violent-crime
E01001006,burglary
E01001006,burglary
E01001006,robbery
E01001006,vehicle-crime
E01001006,vehicle-crime
E01001006,violent-crime
E01001006,violent-crime
E01001006,violent-crime
E01001006,burglary
E01001006,criminal-damage-arson
E01001006,drugs
E01001006,shoplifting
E01001006,shoplifting
E01001006,shoplifting
E01001006,shoplifting
E01001006,vehicle-crime
E01001006,violent-crime
E01001007,anti-social-behaviour
E01001007,robbery
E01001007,robbery
E01001007,robbery
E01001007,vehicle-crime
E01001007,violent-crime
E01001007,violent-crime
E01001007,violent-crime
E01001007,burglary
E01001007,burglary
E01001007,drugs
E01001007,public-order
E01001007,vehicle-crime
E01001007,vehicle-crime
E01001007,violent-crime
E01001007,violent-crime
E01001008,anti-social-behaviour
E01001008,anti-social-behaviour
E01001008,anti-social-behaviour
E01001008,burglary
E01001008,burglary
E01001008,burglary
E01001008,burglary
E01001008,criminal-damage-arson
E01001008,other-theft
E01001008,robbery
E01001008,robbery
E01001009,anti-social-behaviour
E01001009,burglary
E01001009,burglary
E01001009,burglary
E01001009,burglary
E01001009,criminal-damage-arson
E01001009,vehicle-crime
E01001009,vehicle-crime
E01001009,violent-crime
E01001009,violent-crime
E01001009,violent-crime
E01001010,anti-social-behaviour
E01001010,anti-social-behaviour
E01001010,anti-social-behaviour
E01001010,anti-social-behaviour
E01001010,bicycle-theft
E01001010,bicycle-theft
E01001010,burglary
E01001010,criminal-damage-arson
E01001010,criminal-damage-arson
E01001010,drugs
E01001010,other-theft
E01001010,other-theft
E01001010,other-theft
E01001010,other-theft
E01001010,other-theft
E01001010,other-theft
E01001010,shoplifting
E01001010,shoplifting
E01001010,shoplifting
E01001010,shoplifting
E01001010,theft-from-the-person
E01001010,vehicle-crime
E01001010,vehicle-crime
E01001010,vehicle-crime
E01001010,vehicle-crime
E01001010,vehicle-crime
E01001010,violent-crime
E01001010,violent-crime
E01001010,violent-crime
E01001010,violent-crime
E01001010,violent-crime
E01001010,violent-crime
E01001011,anti-social-behaviour
E01001011,anti-social-behaviour
E01001011,other-theft
E01001011,other-theft
E01001011,other-theft
E01001011,theft-from-the-person
E01001011,vehicle-crime
E01001011,vehicle-crime
E01001011,violent-crime
E01001011,violent-crime
E01001011,violent-crime
E01001011,violent-crime
E01001011,anti-social-behaviour
E01001011,anti-social-behaviour
E01001011,burglary
E01001011,drugs
E01001011,other-theft
E01001011,other-theft
E01001011,public-order
E01001011,robbery
E01001011,violent-crime
E01001012,anti-social-behaviour
E01001012,anti-social-behaviour
E01001012,anti-social-behaviour
E01001012,anti-social-behaviour
E01001012,anti-social-behaviour
E01001012,burglary
E01001012,burglary
E01001012,criminal-damage-arson
E01001012,criminal-damage-arson
E01001012,criminal-damage-arson
E01001012,drugs
E01001012,other-theft
E01001012,other-theft
E01001012,theft-from-the-person
E01001012,theft-from-the-person
E01001012,theft-from-the-person
E01001012,theft-from-the-person
E01001012,vehicle-crime
E01001012,violent-crime
E01001012,violent-crime
E01001012,violent-crime
E01001012,violent-crime
E01001012,violent-crime
E01001013,burglary
E01001013,drugs
E01001013,other-theft
E01001013,other-theft
E01001013,other-theft
E01001013,other-theft
E01001013,other-theft
E01001013,other-theft
E01001013,shoplifting
E01001013,violent-crime
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,anti-social-behaviour
E01001013,bicycle-theft
E01001013,bicycle-theft
E01001013,burglary
E01001013,burglary
E01001013,criminal-damage-arson
E01001013,criminal-damage-arson
E01001013,criminal-damage-arson
E01001013,criminal-damage-arson
E01001013,criminal-damage-arson
E01001013,criminal-damage-arson
E01001013,criminal-damage-arson
E01001013,criminal-damage-arson
E01001013,drugs
E01001013,drugs
E01001013,drugs
E01001013,drugs
E01001013,drugs
E01001013,drugs
E01001013,drugs
E01001013,other-theft
E01001013,other-theft
E01001013,other-theft
E01001013,public-order
E01001013,robbery
E01001013,robbery
E01001013,robbery
E01001013,robbery
E01001013,robbery
E01001013,shoplifting
E01001013,theft-from-the-person
E01001013,theft-from-the-person
E01001013,theft-from-the-person
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001013,violent-crime
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,burglary
E01001014,burglary
E01001014,criminal-damage-arson
E01001014,drugs
E01001014,other-theft
E01001014,other-theft
E01001014,other-theft
E01001014,other-theft
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,vehicle-crime
E01001014,vehicle-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,anti-social-behaviour
E01001014,burglary
E01001014,burglary
E01001014,burglary
E01001014,criminal-damage-arson
E01001014,criminal-damage-arson
E01001014,criminal-damage-arson
E01001014,criminal-damage-arson
E01001014,criminal-damage-arson
E01001014,drugs
E01001014,drugs
E01001014,drugs
E01001014,drugs
E01001014,other-theft
E01001014,other-theft
E01001014,other-theft
E01001014,other-theft
E01001014,other-theft
E01001014,other-theft
E01001014,other-theft
E01001014,public-order
E01001014,public-order
E01001014,public-order
E01001014,public-order
E01001014,public-order
E01001014,robbery
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,shoplifting
E01001014,theft-from-the-person
E01001014,theft-from-the-person
E01001014,theft-from-the-person
E01001014,theft-from-the-person
E01001014,theft-from-the-person
E01001014,theft-from-the-person
E01001014,vehicle-crime
E01001014,vehicle-crime
E01001014,vehicle-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,violent-crime
E01001014,other-crime
E01001015,anti-social-behaviour
E01001015,other-theft
E01001015,violent-crime
E01001015,public-order
E01001015,vehicle-crime
E01001016,burglary
E01001016,other-theft
E01001016,vehicle-crime
E01001016,vehicle-crime
E01001016,burglary
E01001016,robbery
E01001016,violent-crime
E01001016,theft-from-the-person
E01001017,other-theft
E01001017,burglary
E01001017,burglary
E01001018,burglary
E01001019,vehicle-crime
E01001019,anti-social-behaviour
E01001020,anti-social-behaviour
E01001020,anti-social-behaviour
E01001020,anti-social-behaviour
E01001020,anti-social-behaviour
E01001020,anti-social-behaviour
E01001020,other-theft
E01001020,other-theft
E01001020,theft-from-the-person
E01001020,violent-crime
E01001022,anti-social-behaviour
E01001022,burglary
E01001022,vehicle-crime
E01001023,other-theft
E01001023,violent-crime
E01001023,anti-social-behaviour
E01001023,anti-social-behaviour
E01001023,anti-social-behaviour
E01001023,anti-social-behaviour
E01001023,anti-social-behaviour
E01001023,anti-social-behaviour
E01001023,anti-social-behaviour
E01001023,anti-social-behaviour
E01001023,burglary
E01001023,burglary
E01001023,criminal-damage-arson
E01001023,criminal-damage-arson
E01001023,drugs
E01001023,drugs
E01001023,other-theft
E01001023,other-theft
E01001023,other-theft
E01001023,possession-of-weapons
E01001023,public-order
E01001023,robbery
E01001023,robbery
E01001023,shoplifting
E01001023,shoplifting
E01001023,shoplifting
E01001023,violent-crime
E01001023,violent-crime
E01001023,violent-crime
E01001024,anti-social-behaviour
E01001024,anti-social-behaviour
E01001024,criminal-damage-arson
E01001025,anti-social-behaviour
E01001025,anti-social-behaviour
E01001025,anti-social-behaviour
E01001025,vehicle-crime
E01001026,burglary
E01001026,burglary
E01001026,vehicle-crime
E01001026,vehicle-crime
E01001026,burglary
E01001026,burglary
E01001026,vehicle-crime
E01001027,anti-social-behaviour
E01001027,burglary
E01001027,burglary
E01001027,drugs
E01001027,vehicle-crime
E01001027,vehicle-crime
E01001027,anti-social-behaviour
E01001027,vehicle-crime
E01001027,violent-crime
E01001028,criminal-damage-arson
E01001028,anti-social-behaviour
E01001028,burglary
E01001028,other-theft
E01001028,other-theft
E01001028,violent-crime
E01001029,burglary
E01001029,burglary
E01001029,vehicle-crime
E01001029,violent-crime
E01001030,anti-social-behaviour
E01001030,anti-social-behaviour
E01001030,violent-crime
E01001030,violent-crime
E01001031,anti-social-behaviour
E01001031,anti-social-behaviour
E01001031,anti-social-behaviour
E01001031,burglary
E01001031,burglary
E01001031,other-theft
E01001031,violent-crime
E01001031,violent-crime
E01001032,anti-social-behaviour
E01001032,anti-social-behaviour
E01001032,burglary
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,anti-social-behaviour
E01001033,criminal-damage-arson
E01001033,other-theft
E01001033,other-theft
E01001033,shoplifting
E01001033,shoplifting
E01001033,shoplifting
E01001033,shoplifting
E01001033,shoplifting
E01001033,vehicle-crime
E01001033,violent-crime
E01001033,violent-crime
E01001034,anti-social-behaviour
E01001034,burglary
E01001034,criminal-damage-arson
E01001034,vehicle-crime
E01001035,other-theft
E01001035,anti-social-behaviour
E01001035,anti-social-behaviour
E01001035,criminal-damage-arson
E01001035,theft-from-the-person
E01001035,vehicle-crime
E01001035,vehicle-crime
E01001035,violent-crime
E01001036,anti-social-behaviour
E01001036,burglary
E01001036,burglary
E01001036,burglary
E01001036,criminal-damage-arson
E01001036,theft-from-the-person
E01001036,violent-crime
E01001037,anti-social-behaviour
E01001037,anti-social-behaviour
E01001037,anti-social-behaviour
E01001037,anti-social-behaviour
E01001037,burglary
E01001037,criminal-damage-arson
E01001037,drugs
